0.953231,0.949538,0.947692,0.944615,0.944,0.941538,0.937846,0.931692,0.923077,0.919385,0.921846,0.923692,0.926769,0.929846,0.932923,0.482759,0.407407,0.321429,0.25,0.178571,0.16129,0.166667,0.054054,0.073171,0.177778,0.170213,0.108696,0.043478,0.0625,0.12
0.956923,0.952615,0.950769,0.946462,0.944615,0.940308,0.936,0.927385,0.918769,0.918154,0.919385,0.921231,0.924308,0.928,0.932308,0.413793,0.37037,0.285714,0.214286,0.142857,0.096774,0.111111,0.0,0.097561,0.177778,0.106383,0.043478,0.021739,0.041667,0.1
0.959385,0.955692,0.953231,0.947692,0.944615,0.938462,0.932923,0.921846,0.915692,0.915077,0.914462,0.917538,0.921231,0.925538,0.931077,0.37931,0.333333,0.285714,0.214286,0.107143,0.064516,0.083333,0.0,0.097561,0.111111,0.06383,0.021739,0.0,0.041667,0.1
0.961846,0.958769,0.954462,0.948308,0.943385,0.936,0.928615,0.916308,0.911385,0.908923,0.908308,0.912,0.917538,0.923077,0.929231,0.344828,0.296296,0.285714,0.178571,0.071429,0.032258,0.027778,0.0,0.073171,0.066667,0.021277,0.0,0.0,0.0625,0.14
0.963692,0.960615,0.955077,0.948308,0.941538,0.934154,0.923692,0.910769,0.905231,0.901538,0.901538,0.906462,0.913231,0.920615,0.928,0.310345,0.296296,0.25,0.178571,0.071429,0.032258,0.027778,0.0,0.04878,0.022222,0.0,0.0,0.021739,0.083333,0.16
0.964923,0.961231,0.954462,0.947077,0.939692,0.929846,0.917538,0.904615,0.898462,0.892923,0.894154,0.900308,0.908923,0.918154,0.926769,0.241379,0.259259,0.214286,0.142857,0.035714,0.0,0.0,0.0,0.0,0.0,0.021277,0.021739,0.043478,0.125,0.22
0.966154,0.961231,0.954462,0.946462,0.937846,0.926769,0.911385,0.899692,0.891077,0.884308,0.887385,0.895385,0.905846,0.916308,0.926769,0.206897,0.222222,0.178571,0.142857,0.035714,0.0,0.027778,0.0,0.02439,0.044444,0.06383,0.086957,0.108696,0.1875,0.28
0.964308,0.961846,0.954462,0.945846,0.935385,0.922462,0.906462,0.894154,0.883692,0.877538,0.882462,0.891692,0.903385,0.915692,0.926769,0.172414,0.185185,0.142857,0.107143,0.035714,0.0,0.027778,0.027027,0.04878,0.111111,0.12766,0.152174,0.173913,0.25,0.34
0.966769,0.961846,0.956308,0.946462,0.933538,0.919385,0.902769,0.890462,0.879385,0.873846,0.880615,0.891077,0.904,0.916923,0.928,0.137931,0.148148,0.142857,0.107143,0.035714,0.032258,0.055556,0.054054,0.097561,0.177778,0.191489,0.217391,0.23913,0.3125,0.38
0.968615,0.96,0.956923,0.946462,0.931692,0.915077,0.899077,0.887385,0.876923,0.873846,0.881231,0.893538,0.905846,0.918769,0.929231,0.172414,0.185185,0.142857,0.107143,0.071429,0.032258,0.083333,0.081081,0.146341,0.244444,0.255319,0.282609,0.304348,0.354167,0.38
0.968615,0.963077,0.957538,0.946462,0.932308,0.915077,0.898462,0.887385,0.877538,0.876308,0.885538,0.897846,0.910154,0.921231,0.932308,0.172414,0.185185,0.142857,0.142857,0.071429,0.064516,0.138889,0.135135,0.219512,0.288889,0.319149,0.326087,0.347826,0.375,0.38
0.966769,0.967385,0.957538,0.947077,0.932923,0.915077,0.897846,0.888,0.880615,0.883077,0.891692,0.904,0.915077,0.924923,0.935385,0.172414,0.222222,0.178571,0.142857,0.107143,0.096774,0.166667,0.189189,0.268293,0.355556,0.361702,0.369565,0.347826,0.354167,0.36
0.966154,0.968,0.961231,0.948308,0.935385,0.919385,0.902769,0.892308,0.885538,0.890462,0.897846,0.910154,0.920615,0.929846,0.939692,0.206897,0.222222,0.214286,0.178571,0.142857,0.16129,0.222222,0.243243,0.317073,0.377778,0.404255,0.391304,0.347826,0.333333,0.34
0.968,0.969231,0.961231,0.951385,0.938462,0.921231,0.904,0.895385,0.891692,0.897846,0.905846,0.916923,0.925538,0.934769,0.944,0.275862,0.259259,0.25,0.25,0.214286,0.258065,0.305556,0.297297,0.365854,0.4,0.425532,0.391304,0.326087,0.3125,0.32
0.968615,0.968615,0.961231,0.953231,0.941538,0.926769,0.911385,0.899692,0.898462,0.906462,0.913846,0.923692,0.931692,0.940308,0.947692,0.344828,0.296296,0.285714,0.285714,0.285714,0.354839,0.416667,0.378378,0.414634,0.444444,0.425532,0.391304,0.304348,0.291667,0.3
