0.183385,0.187077,0.189538,0.191385,0.192615,0.193846,0.195077,0.195692,0.196923,0.198769,0.2,0.201846,0.204308,0.206769,0.209846,0.107143,0.096154,0.102041,0.108696,0.06383,0.040816,0.057692,0.090909,0.101695,0.098361,0.096774,0.111111,0.109375,0.112903,0.1
0.184,0.187077,0.188923,0.190769,0.192,0.193231,0.194462,0.195077,0.196923,0.198154,0.199385,0.201231,0.203077,0.205538,0.209231,0.107143,0.096154,0.081633,0.086957,0.042553,0.020408,0.038462,0.054545,0.067797,0.065574,0.064516,0.079365,0.078125,0.080645,0.066667
0.184615,0.187077,0.188923,0.190154,0.190769,0.191385,0.192,0.192615,0.193846,0.195077,0.197538,0.2,0.203077,0.206154,0.209846,0.107143,0.096154,0.081633,0.065217,0.042553,0.0,0.019231,0.036364,0.033898,0.032787,0.048387,0.047619,0.046875,0.048387,0.05
0.185846,0.187692,0.188308,0.188308,0.188923,0.188923,0.188923,0.188923,0.189538,0.190769,0.192615,0.194462,0.197538,0.201846,0.206769,0.125,0.096154,0.081633,0.065217,0.042553,0.0,0.0,0.018182,0.016949,0.016393,0.016129,0.015873,0.03125,0.016129,0.016667
0.187077,0.188308,0.188308,0.187692,0.187077,0.186462,0.185231,0.184615,0.184615,0.185846,0.187077,0.190154,0.193846,0.197538,0.203077,0.142857,0.115385,0.102041,0.086957,0.042553,0.0,0.0,0.0,0.016949,0.0,0.0,0.0,0.015625,0.0,0.0
0.189538,0.189538,0.188923,0.187077,0.185231,0.183385,0.180923,0.179692,0.178462,0.179077,0.180308,0.182769,0.186462,0.192,0.198154,0.178571,0.153846,0.142857,0.108696,0.06383,0.020408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.193231,0.192,0.190154,0.187077,0.184,0.180308,0.176615,0.174154,0.172923,0.172308,0.174154,0.176615,0.180923,0.186462,0.192615,0.232143,0.192308,0.163265,0.152174,0.085106,0.040816,0.019231,0.018182,0.016949,0.016393,0.016129,0.015873,0.015625,0.016129,0.016667
0.198769,0.195692,0.192,0.187692,0.183385,0.177846,0.173538,0.169846,0.167385,0.167385,0.168615,0.171692,0.176,0.182154,0.188923,0.285714,0.25,0.22449,0.195652,0.12766,0.061224,0.057692,0.054545,0.050847,0.04918,0.032258,0.031746,0.046875,0.032258,0.033333
0.204923,0.201231,0.196308,0.190154,0.184,0.177846,0.172308,0.168,0.164923,0.164308,0.165538,0.168615,0.172923,0.179077,0.187077,0.339286,0.307692,0.265306,0.23913,0.170213,0.122449,0.115385,0.109091,0.101695,0.081967,0.080645,0.079365,0.078125,0.064516,0.066667
0.213538,0.208,0.201846,0.194462,0.187077,0.179692,0.173538,0.168,0.164923,0.163692,0.164308,0.168,0.172923,0.179077,0.187077,0.410714,0.365385,0.346939,0.304348,0.255319,0.183673,0.173077,0.163636,0.152542,0.131148,0.129032,0.111111,0.109375,0.096774,0.1
0.224,0.217231,0.209846,0.201846,0.192615,0.184,0.177231,0.171077,0.167385,0.165538,0.166154,0.169231,0.174154,0.180308,0.188308,0.464286,0.442308,0.408163,0.391304,0.319149,0.244898,0.230769,0.218182,0.20339,0.180328,0.16129,0.15873,0.15625,0.145161,0.133333
0.236308,0.228308,0.219692,0.210462,0.201231,0.191385,0.183385,0.177231,0.172923,0.170462,0.170462,0.172923,0.177231,0.184,0.192,0.535714,0.5,0.489796,0.456522,0.382979,0.326531,0.288462,0.272727,0.254237,0.229508,0.209677,0.190476,0.1875,0.177419,0.166667
0.251077,0.241846,0.232,0.221538,0.211077,0.201231,0.192615,0.185231,0.180308,0.177231,0.177231,0.179077,0.183385,0.189538,0.197538,0.589286,0.576923,0.55102,0.543478,0.468085,0.387755,0.346154,0.327273,0.288136,0.262295,0.241935,0.222222,0.21875,0.209677,0.2
0.267077,0.257231,0.246154,0.235077,0.224,0.212923,0.203692,0.195692,0.189538,0.186462,0.185231,0.186462,0.190769,0.196308,0.204923,0.642857,0.634615,0.632653,0.608696,0.531915,0.44898,0.403846,0.363636,0.338983,0.311475,0.274194,0.269841,0.25,0.241935,0.233333
0.285538,0.274462,0.262154,0.250462,0.238154,0.227077,0.216615,0.208,0.201231,0.196923,0.195077,0.196308,0.199385,0.205538,0.213538,0.714286,0.692308,0.693878,0.673913,0.595745,0.489796,0.442308,0.418182,0.372881,0.344262,0.322581,0.301587,0.28125,0.274194,0.266667
