12516,12512,12504,12495,12487,12477,12466,12456,12448,12443,12440,12438,12437,12438,12440
12506,12501,12494,12489,12479,12468,12458,12446,12440,12434,12431,12429,12429,12431,12433
12497,12492,12489,12484,12471,12458,12448,12438,12431,12425,12421,12420,12421,12423,12427
12488,12482,12476,12470,12461,12452,12440,12431,12421,12414,12411,12412,12414,12417,12420
12479,12472,12466,12464,12458,12448,12433,12423,12411,12404,12402,12404,12407,12411,12414
12469,12463,12467,12469,12460,12444,12426,12416,12401,12395,12395,12399,12403,12407,12409
12463,12460,12461,12460,12451,12436,12427,12408,12394,12389,12391,12396,12401,12404,12407
12456,12451,12446,12439,12433,12429,12419,12399,12390,12386,12389,12394,12400,12402,12405
12448,12441,12435,12428,12421,12414,12407,12393,12387,12387,12392,12396,12401,12403,12403
12443,12437,12429,12422,12415,12408,12400,12390,12386,12388,12394,12400,12403,12409,12406
12438,12432,12426,12419,12411,12404,12395,12388,12387,12390,12393,12398,12403,12405,12406
12434,12427,12419,12416,12410,12400,12391,12385,12387,12391,12396,12401,12405,12408,12409
12436,12424,12418,12416,12413,12405,12396,12392,12393,12396,12401,12405,12408,12411,12413
12444,12433,12427,12422,12417,12411,12405,12403,12403,12406,12408,12412,12414,12416,12416
12453,12443,12435,12429,12424,12419,12414,12411,12411,12413,12415,12417,12418,12420,12421
