9,6,5,5,5,4,3,3,3,4,5,6,7,7,7,7,6,5,5,5,5,4,3,3,3,2,0,-2,-4,-6,-7,-7,-7,-7,-7,-7,-6,-5,-5,-4,-3,-2,-1,-1,0,0,0,1,2,3,6,8,7,6,4,2,0,-4,-7,-10,-11,-12,-14,-16,-18,-19,-19,-17,-15,-12,-8,-4,-2,-1,-2,-3,-3,-3,-5,-10,-12,-12,-13,-14,-15,-15,-14,-13,-12,-11,-10,-8,-7,-6,-5,-4,-3,-2,-2,-1,-1,-2,-2,-1,0,1,3,5,6,7,6,2,2
11,9,8,7,7,7,6,5,6,6,7,8,8,8,9,9,8,7,7,7,7,6,6,6,6,5,3,1,-1,-3,-4,-5,-5,-5,-5,-4,-4,-3,-3,-2,-2,-1,0,0,0,0,0,0,1,2,4,7,8,8,6,4,1,-3,-6,-9,-10,-11,-13,-15,-17,-18,-18,-17,-15,-12,-8,-4,-2,-1,-1,-1,-1,0,-1,-7,-10,-11,-11,-13,-15,-15,-14,-13,-12,-11,-10,-9,-7,-6,-5,-4,-3,-2,-1,-1,-1,-1,-1,-1,0,1,3,5,6,7,7,4,2
10,11,10,10,10,10,9,9,9,9,9,10,11,11,11,11,11,10,9,9,8,8,8,8,8,7,6,4,2,0,-2,-2,-3,-3,-2,-2,-2,-1,-1,0,0,0,0,1,1,1,1,0,1,2,3,5,7,8,8,6,3,-1,-5,-7,-8,-10,-12,-14,-16,-17,-17,-16,-14,-11,-7,-4,-3,-1,0,1,2,3,1,-3,-8,-9,-10,-12,-13,-14,-14,-13,-12,-11,-10,-9,-7,-6,-5,-4,-3,-2,-1,0,0,0,1,1,1,2,3,5,6,7,7,5,3
9,12,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13,13,12,11,11,11,10,10,10,10,9,7,5,3,1,0,0,0,0,0,1,1,1,2,1,1,2,2,2,1,1,1,0,1,2,3,5,7,8,7,5,1,-2,-5,-6,-7,-10,-12,-14,-15,-16,-15,-12,-9,-5,-4,-3,-1,1,2,4,5,3,0,-5,-7,-9,-10,-12,-13,-12,-11,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,1,2,2,2,3,3,5,6,7,7,6,4
8,12,15,16,17,17,17,17,17,17,16,16,16,16,16,16,16,16,15,14,13,13,13,12,12,12,11,10,8,6,4,3,3,3,3,3,4,4,4,4,3,3,3,3,3,2,2,1,0,0,1,2,4,5,7,7,7,4,1,-2,-3,-5,-7,-9,-11,-13,-14,-13,-10,-6,-4,-3,-2,0,2,4,5,6,5,2,-2,-5,-7,-9,-10,-11,-10,-10,-9,-8,-8,-7,-6,-4,-3,-3,-2,-2,-1,0,1,2,3,4,4,4,4,5,6,6,7,6,5
7,11,15,18,20,21,22,22,22,22,21,20,20,19,19,19,19,19,18,17,16,16,15,15,15,14,14,13,11,9,8,6,6,6,6,6,7,7,6,6,5,5,5,5,4,3,3,2,1,0,0,1,2,4,6,7,7,6,4,1,0,-1,-3,-5,-7,-9,-11,-10,-7,-4,-2,-1,-1,1,3,4,6,7,7,4,0,-3,-5,-7,-8,-9,-8,-8,-7,-6,-5,-5,-4,-3,-2,-1,-1,-1,0,1,1,3,4,5,5,5,5,5,6,6,6,6,6
7,10,14,18,21,24,25,26,27,27,27,26,25,24,23,22,22,22,21,20,19,18,18,17,17,17,16,16,14,13,11,10,9,9,9,9,10,10,9,8,7,7,7,6,6,5,4,3,2,1,0,1,1,2,4,5,7,7,6,5,4,2,0,-2,-4,-5,-7,-6,-4,-1,1,1,1,2,4,5,6,7,8,5,2,0,-2,-4,-6,-6,-6,-5,-5,-4,-3,-3,-2,-1,0,0,1,1,1,2,2,3,4,5,6,7,7,6,6,6,6,6,6
6,9,13,17,21,24,27,29,31,32,32,31,30,29,27,27,26,25,24,23,22,21,20,20,19,19,19,18,17,16,14,13,13,13,13,13,13,13,12,11,10,9,9,9,8,7,6,5,3,2,1,1,1,1,2,3,4,7,8,7,7,6,4,2,1,-1,-2,-2,-1,1,3,3,3,4,6,7,8,9,9,7,5,2,0,-2,-3,-4,-4,-3,-2,-2,-1,0,0,1,2,2,3,3,3,3,4,4,4,5,7,8,8,8,7,6,6,6,6
2,6,10,14,18,22,26,30,33,35,37,37,36,35,33,31,30,29,28,27,26,25,23,22,22,22,21,21,20,19,18,17,17,16,17,17,17,16,16,14,13,12,11,11,10,9,8,7,5,3,2,1,1,1,1,1,2,4,7,9,10,10,9,7,5,4,3,2,3,4,6,6,6,7,8,9,10,11,11,9,7,5,3,1,0,-1,-1,-1,0,1,1,2,3,3,4,4,5,5,5,5,6,6,5,5,6,8,9,9,9,8,7,6,6
-2,1,4,8,11,16,20,25,30,35,39,41,41,40,39,37,35,34,32,31,30,29,27,26,25,24,24,24,23,22,21,21,20,20,21,21,20,20,19,17,16,15,14,14,13,12,11,9,7,5,3,2,1,1,1,1,1,2,5,8,11,13,12,11,9,8,7,7,7,7,9,9,10,10,11,12,13,13,13,11,9,7,5,4,3,3,2,2,2,3,4,4,5,6,6,6,7,7,7,8,8,8,7,7,6,7,9,10,10,9,8,7,7
-6,-4,-1,1,5,8,12,16,21,28,35,40,43,44,43,41,39,37,36,35,34,32,31,30,29,28,27,27,26,26,25,25,25,25,25,24,24,23,22,21,20,19,18,17,17,15,14,12,10,7,5,3,2,1,1,0,0,1,3,6,10,13,15,15,14,12,11,11,11,11,12,13,13,14,14,14,15,15,15,13,12,10,8,7,7,6,6,5,5,5,6,7,7,8,8,8,8,9,9,10,10,10,9,8,7,7,8,10,11,11,10,8,7
-9,-7,-5,-3,0,3,5,9,12,18,26,33,40,43,44,44,42,40,39,38,37,36,35,34,33,32,31,30,30,29,29,29,29,29,28,28,27,27,25,24,23,22,22,21,20,19,17,14,12,10,7,5,3,2,1,1,0,0,1,3,7,12,15,18,18,17,16,15,15,15,15,16,17,17,17,17,17,17,17,16,14,13,12,11,10,10,9,8,8,8,8,9,9,10,10,10,10,11,11,12,12,12,11,9,8,7,7,9,11,12,11,10,9
-10,-9,-7,-6,-4,-2,0,2,4,7,13,21,30,37,42,43,43,42,40,39,39,38,38,37,36,35,35,34,33,33,33,33,33,32,32,32,31,30,29,28,27,27,26,25,24,22,20,17,15,12,10,7,5,3,2,1,0,0,0,0,4,9,14,17,20,20,20,20,20,19,19,20,20,21,21,21,20,20,19,18,17,16,15,15,14,13,12,11,11,11,11,11,11,12,12,12,12,13,13,14,14,13,12,11,9,8,7,8,10,12,13,12,11
