0.817231,0.822154,0.828308,0.835692,0.844923,0.852923,0.860923,0.868308,0.869538,0.870154,0.872,0.876308,0.88,0.883692,0.886769,0.232558,0.243902,0.210526,0.2,0.222222,0.25641,0.243902,0.195122,0.146341,0.125,0.125,0.15,0.285714,0.404255,0.434783
0.824615,0.829538,0.835692,0.843692,0.851692,0.860308,0.867692,0.869538,0.869538,0.870154,0.873846,0.879385,0.884308,0.889231,0.892923,0.255814,0.243902,0.210526,0.171429,0.166667,0.179487,0.146341,0.097561,0.073171,0.05,0.1,0.2,0.357143,0.468085,0.5
0.832,0.837538,0.843077,0.851077,0.858462,0.865846,0.870154,0.869538,0.867692,0.868923,0.875077,0.881846,0.887385,0.892923,0.898462,0.27907,0.243902,0.210526,0.142857,0.083333,0.076923,0.073171,0.02439,0.02439,0.025,0.125,0.225,0.380952,0.489362,0.478261
0.84,0.844923,0.849846,0.857231,0.863385,0.871385,0.870154,0.867077,0.864,0.865846,0.874462,0.881846,0.888615,0.895385,0.902154,0.27907,0.243902,0.184211,0.085714,0.027778,0.025641,0.02439,0.0,0.0,0.025,0.125,0.25,0.357143,0.425532,0.434783
0.847385,0.851692,0.856615,0.863385,0.868308,0.873231,0.868923,0.864,0.859692,0.862154,0.872,0.880615,0.888615,0.897231,0.904615,0.255814,0.219512,0.157895,0.057143,0.0,0.0,0.0,0.0,0.0,0.025,0.125,0.175,0.261905,0.361702,0.347826
0.853538,0.857231,0.862154,0.868308,0.872615,0.871385,0.865846,0.859077,0.854154,0.857846,0.868308,0.878769,0.889231,0.897846,0.905231,0.255814,0.219512,0.131579,0.028571,0.0,0.0,0.02439,0.0,0.0,0.025,0.075,0.1,0.190476,0.276596,0.304348
0.859692,0.862769,0.867692,0.872615,0.873231,0.868308,0.864,0.854154,0.848,0.852923,0.864,0.876923,0.888,0.897846,0.906462,0.232558,0.195122,0.131579,0.028571,0.0,0.025641,0.04878,0.02439,0.0,0.0,0.025,0.05,0.119048,0.234043,0.23913
0.865231,0.868308,0.870769,0.872615,0.872,0.868308,0.862154,0.849846,0.843077,0.848,0.859692,0.875077,0.887385,0.896615,0.907692,0.232558,0.195122,0.131579,0.057143,0.027778,0.076923,0.097561,0.073171,0.04878,0.025,0.0,0.0,0.071429,0.170213,0.217391
0.870154,0.872615,0.878154,0.875077,0.874462,0.869538,0.861538,0.848,0.84,0.844308,0.856615,0.873846,0.886769,0.897846,0.910154,0.232558,0.219512,0.157895,0.057143,0.055556,0.128205,0.170732,0.146341,0.097561,0.05,0.025,0.0,0.02381,0.148936,0.173913
0.875077,0.878154,0.877538,0.877538,0.876308,0.870769,0.862769,0.849231,0.84,0.843692,0.856,0.873846,0.887385,0.898462,0.912615,0.255814,0.219512,0.157895,0.085714,0.083333,0.179487,0.243902,0.243902,0.170732,0.1,0.05,0.0,0.02381,0.12766,0.152174
0.88,0.881231,0.881846,0.881231,0.878769,0.873231,0.865846,0.853538,0.844308,0.846769,0.858462,0.875692,0.889846,0.899077,0.913846,0.27907,0.243902,0.184211,0.114286,0.111111,0.205128,0.292683,0.317073,0.268293,0.175,0.125,0.05,0.02381,0.106383,0.130435
0.885538,0.886154,0.886154,0.884923,0.881846,0.876923,0.870154,0.860923,0.851692,0.854154,0.863385,0.878769,0.892308,0.899692,0.914462,0.302326,0.268293,0.210526,0.142857,0.138889,0.230769,0.317073,0.365854,0.341463,0.25,0.175,0.075,0.02381,0.085106,0.108696
0.891692,0.891692,0.891077,0.888615,0.885538,0.881231,0.875077,0.868308,0.860923,0.862769,0.870769,0.883692,0.894769,0.901538,0.915077,0.348837,0.292683,0.236842,0.171429,0.166667,0.25641,0.341463,0.390244,0.390244,0.325,0.225,0.1,0.02381,0.042553,0.065217
0.897231,0.896615,0.895385,0.892923,0.889846,0.885538,0.881231,0.876308,0.871385,0.872,0.878154,0.888615,0.897846,0.905231,0.918154,0.395349,0.341463,0.289474,0.2,0.194444,0.25641,0.341463,0.390244,0.414634,0.35,0.25,0.1,0.0,0.021277,0.043478
0.903385,0.902154,0.900308,0.897846,0.894154,0.890462,0.886154,0.883077,0.88,0.880615,0.885538,0.894154,0.901538,0.909538,0.921846,0.418605,0.365854,0.289474,0.228571,0.222222,0.282051,0.341463,0.390244,0.390244,0.325,0.225,0.1,0.0,0.0,0.021739
