12234,12226,12215,12202,12186,12168,12149,12130,12110,12094,12082,12076,12077,12090,12109
12247,12237,12223,12206,12187,12166,12143,12119,12097,12080,12068,12066,12077,12097,12118
12257,12244,12227,12207,12183,12157,12129,12100,12076,12057,12048,12053,12071,12095,12121
12264,12248,12228,12204,12175,12144,12110,12077,12048,12029,12026,12039,12058,12088,12120
12269,12250,12227,12198,12165,12127,12087,12048,12017,12002,12003,12018,12044,12078,12115
12272,12251,12224,12191,12152,12108,12062,12017,11987,11975,11981,11999,12028,12069,12113
12274,12252,12222,12185,12140,12091,12038,11987,11959,11949,11956,11979,12016,12060,12110
12276,12252,12221,12180,12131,12076,12015,11964,11937,11928,11937,11964,12005,12057,12112
12279,12254,12221,12178,12126,12066,12000,11948,11921,11913,11923,11954,12002,12059,12115
12282,12258,12225,12181,12127,12063,11992,11941,11914,11907,11920,11953,12006,12069,12119
12286,12263,12231,12189,12135,12070,11997,11944,11917,11911,11925,11962,12020,12088,12141
12291,12269,12241,12201,12150,12085,12012,11958,11930,11926,11942,11984,12045,12111,12165
12298,12278,12252,12218,12171,12112,12042,11986,11958,11955,11973,12020,12082,12141,12192
12306,12287,12265,12237,12197,12147,12085,12032,12002,12001,12023,12070,12127,12176,12221
12315,12297,12278,12255,12225,12187,12137,12092,12064,12065,12087,12127,12171,12213,12252
