26,24,21,18,15,12,10,8,6,4,3,3,3,3,4
21,19,16,13,10,8,5,3,1,0,0,0,1,2,3
16,14,11,8,5,3,0,-2,-3,-3,-4,-3,-1,1,3
11,9,6,4,1,-2,-4,-6,-7,-7,-6,-5,-3,0,3
7,5,2,-1,-3,-6,-8,-10,-10,-10,-9,-6,-3,0,4
3,1,-2,-4,-7,-10,-12,-13,-13,-12,-9,-6,-2,3,9
0,-2,-5,-7,-10,-13,-15,-15,-14,-12,-8,-3,4,11,19
-3,-5,-7,-10,-13,-15,-16,-16,-14,-9,-3,5,13,21,27
-5,-7,-9,-11,-13,-15,-15,-14,-9,-2,6,15,22,28,33
-6,-7,-9,-11,-12,-13,-12,-8,-1,7,16,22,27,32,36
-7,-7,-8,-9,-9,-9,-6,0,8,17,23,27,30,34,37
-6,-6,-6,-5,-4,-2,3,10,17,23,27,30,32,34,35
-5,-4,-2,0,2,6,12,19,24,27,29,31,32,32,31
-2,-1,2,5,9,14,20,24,27,29,31,31,29,27,26
0,3,6,9,14,19,24,27,29,30,30,28,25,22,22
