,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
0,0.08561341571050285,0.09722222222222143,0.10836177474402753,0.11848739495798455,0.12624584717607945,0.13157894736842124,0.1332788225674566,0.1322448979591826,0.13061224489795897,0.12540983606557354,0.11788953009068415,0.1081530782029958,0.09595959595959513,0.08119658119658268,0.06510416666666607,0.04597701149425326,0.026149684400360584,0.012773722627736461,0.01545454545454561,0.017225747960107896,0.019909502262443368,0.02168021680216725,0.024346257889989786,0.02697841726618755,0.029649595687331498,0.03141831238779247,0.03324348607367433,0.0359712230215834,0.03949730700179366,0.0421903052064625,0.04488330341113134,0.04928315412186457,0.05187835420393583,0.05530776092774303,0.05767524401064783,0.060792951541850826,0.06211723534558189,0.06412478336221916,0.06609442060085868,0.06808510638297882,0.07004219409282797,0.0705289672544076,0.07262103505843065,0.07308970099667889,0.07431874483897616,0.0748971193415624,0.076292042657915,0.07692307692307665,0.07843137254901933,0.07817589576547235,0.07961007311129187,0.07954545454545503,0.08022690437601376,0.08022690437601376,0.07948094079480938,0.07948094079480938,0.07954545454545503,0.07792207792207861,0.07717303005686382,0.07642276422764205,0.07491856677524389,0.0734094616639478,0.07113654946851966,0.06885245901639259,0.06732348111658304,0.06496710526315752,0.06347897774113775,0.06038047973531846,0.058872305140960535,0.057308970099668954,0.05583333333333407,0.05430242272347563,0.052808046940487685,0.051260504201682267,0.05134680134680103,0.052188552188551895,0.05311973018549665,0.053962900505901246,0.05654008438818536,0.05902192242832882,0.06239460370995076,0.06649831649831661,0.07058823529411917,0.07550335570469713,0.07943143812708975,0.0834724540901508,0.0875729774812335,0.09068219633943464,0.09377593360995817,0.09709543568464696,0.09875518672199135,0.10049833887043214,0.10141313383208583,0.10232945091514267,0.10175145954962339,0.10108604845446933,0.1005867560771172,0.09840201850294328,0.09721048182586678,0.09507640067911716,0.09300341296928316,0.09020618556701088,0.0865051903114189,0.0828970331588117,0.07834507042253591,0.0728241563055061,0.06887298747763815,0.05978260869565233,0.054844606946982566,0.04359925788497243,0.032925682031985204,0.0219465648854964,0.010658914728681523
1,0.08914386584289424,0.09982638888888751,0.11092150170648374,0.12100840336134588,0.12790697674418539,0.13240131578947256,0.13409648405560048,0.1330612244897953,0.13061224489795897,0.12459016393442646,0.11706512778235734,0.1073211314475877,0.09511784511784427,0.07863247863248013,0.06336805555555536,0.043324491600353454,0.022542831379620765,0.009124087591240837,0.010909090909089869,0.01269265639165873,0.01538461538461533,0.017163504968381815,0.018935978358880945,0.020683453237410276,0.022461814914645828,0.024236983842010673,0.026055705300988663,0.02787769784172589,0.03141831238779069,0.033213644524236585,0.03590664272890365,0.03853046594982068,0.041144901610017826,0.04371097234611909,0.0461401952085172,0.04845814977973539,0.049868766404198794,0.051126516464471194,0.05321888412017195,0.05361702127659562,0.055696202531645866,0.05625524769101631,0.05759599332220233,0.05897009966777489,0.05945499587118164,0.06008230452674823,0.061525840853157376,0.06219312602291183,0.06290849673202636,0.06351791530944695,0.06498781478472715,0.06493506493506551,0.06564019448946645,0.06564019448946645,0.06488240064882334,0.06569343065693367,0.06574675324675283,0.06493506493506551,0.06417546709991839,0.06341463414634063,0.06188925081433183,0.06035889070146894,0.058871627146361405,0.05655737704918096,0.05582922824302017,0.05345394736842124,0.05193734542456774,0.04962779156327457,0.048092868988391047,0.04651162790697683,0.04499999999999993,0.04427736006683425,0.0427493713327749,0.0420168067226907,0.04208754208754151,0.04292929292929237,0.04384485666104432,0.04553119730185351,0.048101265822785066,0.05059021922428286,0.05396290050590302,0.058080808080807955,0.06218487394958139,0.06795302013422777,0.07107023411371216,0.07679465776293881,0.0809007506255206,0.08402662229617341,0.0871369294605806,0.09045643153526939,0.09294605809128598,0.09468438538205959,0.09559434746467055,0.09650582362728777,0.09591326105087461,0.09607351712614864,0.0947191953059523,0.09335576114381894,0.09213863060016969,0.09083191850594119,0.08959044368600644,0.0867697594501724,0.08477508650518928,0.08027923211169252,0.07658450704225395,0.07104795737122416,0.06797853309481283,0.05978260869565233,0.054844606946982566,0.04452690166976048,0.03480714957666997,0.024809160305343525,0.013565891472868685
2,0.09267431597528564,0.10329861111111072,0.11348122866894172,0.12352941176470722,0.12956810631229132,0.13404605263157876,0.13573180703188825,0.133877551020408,0.13142857142857167,0.12459016393442646,0.11706512778235734,0.1073211314475877,0.09343434343434254,0.07777777777777928,0.06076388888888751,0.04155614500442084,0.019837691614066344,0.005474452554745213,0.007272727272727764,0.009066183136898331,0.009954751131221684,0.011743450767840002,0.013525698827772104,0.014388489208633004,0.016172506738545422,0.017055655296230654,0.017969451931715952,0.01978417266187016,0.02244165170556478,0.024236983842010673,0.02603231597845479,0.02867383512544741,0.030411449016099823,0.03211418376449515,0.03371783496007019,0.03524229074889895,0.035870516185475765,0.03726169844020788,0.0386266094420602,0.0391489361702142,0.040506329113924266,0.041141897565070806,0.041736227045074514,0.04235880398671199,0.04376548307184258,0.04362139917695451,0.04511894995898125,0.04582651391161896,0.04656862745098067,0.04723127035830643,0.04874086108854492,0.04870129870129958,0.049432739059968256,0.0502431118314437,0.049472830494728726,0.05028386050283906,0.050324675324675994,0.050324675324675994,0.04955320877335545,0.049593495934958653,0.048045602605862214,0.0473083197389883,0.04578904333605749,0.04426229508196755,0.043513957307059314,0.04194078947368318,0.04039571310799772,0.03887510339123246,0.03731343283581978,0.03654485049833944,0.03500000000000014,0.03425229741019287,0.03269069572506389,0.031932773109243584,0.032828282828281985,0.03367003367003285,0.03456998313659376,0.036256323777402955,0.03881856540084527,0.04131534569983053,0.045531197301855286,0.0496632996632993,0.05462184873949738,0.05956375838926142,0.06354515050167109,0.06844741235392426,0.07256046705587949,0.07653910149750409,0.07966804979253084,0.08298755186721962,0.08464730290456401,0.0872093023255811,0.08811305070656594,0.08901830282862022,0.08924103419516172,0.08939014202172046,0.08885163453478562,0.08746846089150573,0.0870667793744726,0.08573853989813074,0.08447098976109224,0.0824742268041252,0.07958477508650574,0.07678883071553066,0.07394366197183189,0.07015985790408408,0.06708407871198574,0.058876811594203105,0.054844606946982566,0.045454545454546746,0.03668861712135474,0.026717557251908275,0.01647286821705407
3,0.09620476610767881,0.10677083333333215,0.11689419795221845,0.12605042016806856,0.132059800664452,0.13651315789473628,0.13736713000817602,0.1355102040816316,0.13224489795918437,0.12540983606557354,0.11706512778235734,0.1064891846921796,0.09259259259259167,0.07606837606837757,0.05902777777777679,0.038903625110521034,0.017132551848511923,0.002737226277371718,0.003636363636363882,0.005439709882139709,0.0063348416289592535,0.007226738934056343,0.008115419296663262,0.00899280575539585,0.00988319856244324,0.010771992818671805,0.010781671159028505,0.012589928057554545,0.014362657091561815,0.015260323159782985,0.01615798922800593,0.017921146953405298,0.018783542039356504,0.02051739518287299,0.021295474711623186,0.022026431718060735,0.02274715660542448,0.023396880415944565,0.02403433476394845,0.0238297872340425,0.025316455696202667,0.025188916876574652,0.026711185308847973,0.02657807308970206,0.02725020644095899,0.02798353909464879,0.028712059064806894,0.029459901800326094,0.030228758169934977,0.030944625407165915,0.03249390739236446,0.032467532467533644,0.03322528363047006,0.0340356564019455,0.03406326034063234,0.034874290348742676,0.035714285714286476,0.03490259740259738,0.03574329813159949,0.035772357723576675,0.035016286644950156,0.034257748776509445,0.03352412101389923,0.031967213114754145,0.03201970443349644,0.0304276315789469,0.02967848309975274,0.028122415219188568,0.026533996683250294,0.02657807308970206,0.025000000000000355,0.025062656641603454,0.02347024308466139,0.0235294117647058,0.023569023569022463,0.025252525252524194,0.026138279932546027,0.02782462057335522,0.0303797468354432,0.03372681281618739,0.03709949409780755,0.04124579124579064,0.04621848739495782,0.051174496644295075,0.0551839464882935,0.060934891485810994,0.06505421184320248,0.06821963394342845,0.07219917012448107,0.07551867219916986,0.07800829875518644,0.07973421926910262,0.08146300914380689,0.082362728785359,0.08256880733944882,0.08270676691729228,0.0821458507963122,0.08158116063919252,0.08030431107354197,0.07979626485568758,0.07935153583617627,0.07731958762886748,0.07612456747404828,0.07329842931937058,0.07042253521126796,0.06660746003552376,0.06440071556350624,0.05797101449275388,0.05393053016453386,0.045454545454546746,0.03668861712135474,0.028625954198473025,0.01841085271317766
4,0.10061782877316894,0.11024305555555536,0.12030716723549517,0.1285714285714299,0.1345514950166109,0.1389802631578938,0.1390024529844638,0.137142857142857,0.1330612244897953,0.12622950819672063,0.11788953009068415,0.1064891846921796,0.09259259259259167,0.07606837606837757,0.05815972222222143,0.038019451812555616,0.015329125338141125,0.0009124087591239061,0.001818181818181941,0.001813236627379311,0.002714932126696823,0.003613369467027283,0.0036068530207380434,0.004496402877697037,0.005390835579515141,0.0053859964093359025,0.005390835579515141,0.006294964028777272,0.007181328545780019,0.008078994614002966,0.008078994614002966,0.008960573476702649,0.00983899821109091,0.00981266726137342,0.010647737355810705,0.011453744493392648,0.011373578302711351,0.011265164644713721,0.012017167381975113,0.01191489361702125,0.012658227848101333,0.012594458438288214,0.013355592654423987,0.01328903654485103,0.014037985136251763,0.013991769547324395,0.014766201804757628,0.015548281505727957,0.016339869281045694,0.016286644951140516,0.017871649065799744,0.017857142857144126,0.01863857374392275,0.01944894651539819,0.01946472019464629,0.021086780210866962,0.021915584415584277,0.021915584415584277,0.021933387489845302,0.021951219512194697,0.0219869706840381,0.022022838499184516,0.02207686017988486,0.02131147540983669,0.021346469622331554,0.02055921052631504,0.019785655399836344,0.01819685690653472,0.0182421227197338,0.017441860465117642,0.016666666666667496,0.01670843776106956,0.01592623637887769,0.015126050420168013,0.01599326599326467,0.016835016835015537,0.018549747048902887,0.02023608768971208,0.0227848101265824,0.026138279932546027,0.029510961214166187,0.03367003367003285,0.037815126050420034,0.04278523489932873,0.047658862876254204,0.05258764607679467,0.056713928273561365,0.05990016638935103,0.06390041493775911,0.0672199170124479,0.06970954356846448,0.07225913621262414,0.07315045719035673,0.07487520798668967,0.07506255212677182,0.0760233918128641,0.07544006705783701,0.07485281749369221,0.0743871513102281,0.07385398981324265,0.07337883959044333,0.07130584192439926,0.07093425605536297,0.06806282722513046,0.06602112676056393,0.06305506216696166,0.06171735241502674,0.05525362318840621,0.052102376599632905,0.04452690166976048,0.03668861712135474,0.0295801526717554,0.02034883720930125
5,0.10414827890556033,0.11371527777777679,0.12286689419795138,0.131932773109245,0.1370431893687698,0.140625,0.14145543744889544,0.13877551020408063,0.1346938775510207,0.12786885245901658,0.11871393239901096,0.1073211314475877,0.09343434343434254,0.07606837606837757,0.05815972222222143,0.03713527851458842,0.015329125338141125,0.0,0.0,0.0,0.0009049773755656076,0.0009033423667563767,0.0009017132551836227,0.0008992805755401179,0.0017969451931723057,0.001795332136445893,0.0008984725965852647,0.0017985611510784594,0.002692998204667063,0.002692998204667063,0.002692998204667063,0.002688172043010084,0.0026833631484795006,0.002676181980374892,0.002661934338952676,0.0035242290748893623,0.003499562554679869,0.003466204506066717,0.0034334763948500324,0.0034042553191486746,0.0042194092827010365,0.0033585222502097167,0.004173622704506386,0.004152823920266613,0.004128819157720898,0.004115226337447098,0.004922067268251951,0.004909983633387682,0.005718954248365549,0.005700325732899358,0.006498781478471827,0.005681818181818343,0.006482982171799989,0.007293354943275432,0.007299270072993025,0.008110300081103361,0.008928571428571175,0.008928571428571175,0.008935824532899872,0.01056910569105618,0.010586319218241158,0.010603588907015293,0.010629599345870488,0.010655737704917456,0.011494252873562871,0.011513157894736281,0.011541632316571793,0.010752688172042113,0.009950248756219082,0.010797342192692128,0.010000000000001563,0.010025062656641381,0.009220452640402499,0.009243697478991564,0.009259259259259522,0.010942760942761254,0.01180438448566612,0.014333895446879907,0.01687763713080237,0.019392917369307483,0.022765598650927643,0.026936026936025925,0.031092436974789806,0.035234899328857594,0.03929765886287662,0.04424040066778012,0.04837364470391847,0.051580698835275385,0.05560165975103715,0.05892116182572593,0.06141078838174252,0.06395348837209269,0.06566916043225213,0.06655574043261225,0.0667222685571307,0.06766917293233021,0.06789606035205331,0.06728343145500482,0.06762468300929925,0.06791171477079772,0.06655290102388989,0.06615120274914155,0.06487889273356373,0.06282722513088856,0.06073943661971981,0.05861456483126126,0.05813953488372192,0.05253623188405854,0.05027422303473372,0.04267161410018616,0.035747883349012355,0.028625954198473025,0.021317829457364823
6,0.10944395410414742,0.11805555555555536,0.12713310580204684,0.13529411764706012,0.14036544850498345,0.14391447368421062,0.1439084219133271,0.14122448979591695,0.137142857142857,0.12950819672131075,0.12036273701566458,0.1089850249584039,0.0942760942760934,0.07692307692307843,0.05902777777777679,0.038019451812555616,0.015329125338141125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008110300081103361,0.0016233766233764158,0.0016233766233764158,0.0016246953696175126,0.0024390243902434605,0.0024429967426709,0.0032626427406210468,0.003270645952575535,0.003278688524590123,0.004105090311986359,0.004111842105263719,0.004122011541632276,0.0041356492969395475,0.004145936981757359,0.00498338870431958,0.005000000000000782,0.005012531328320691,0.004191114836547882,0.004201680672268893,0.004208754208754328,0.00589225589225606,0.0067453625632367675,0.00843170320404596,0.01097046413502234,0.013490725126475311,0.016020236087690876,0.020202020202019,0.0235294117647058,0.028523489932885226,0.031772575250835544,0.03672787979966685,0.04086738949124147,0.043261231281197965,0.04647302904564299,0.05062240663900397,0.05228215767634836,0.054817275747508276,0.0565253532834582,0.05823627287853661,0.05838198498748959,0.06015037593984829,0.06035205364626961,0.05971404541631564,0.06001690617075184,0.06027164685908204,0.060580204778156954,0.059278350515464595,0.0588235294117645,0.056719022687607534,0.055457746478873915,0.053285968028419006,0.05277280858676292,0.04800724637681242,0.04661791590493536,0.03988868274582558,0.03480714957666997,0.028625954198473025,0.022286821705426618
7,0.11297440423653882,0.12239583333333215,0.13054607508532357,0.13865546218487523,0.14368770764119532,0.14638157894736814,0.14636140637775874,0.14367346938775505,0.13959183673469333,0.1319672131147538,0.12283594394064323,0.11148086522462641,0.09595959595959513,0.07863247863248013,0.06076388888888751,0.038903625110521034,0.017132551848511923,0.0018248175182478121,0.0009090909090900823,0.0009066183136887673,0.0009049773755656076,0.0009033423667563767,0.0,0.0,0.0008984725965852647,0.0008976660682229465,0.0,0.0,0.0008976660682211701,0.0008976660682211701,0.0008976660682229465,0.0017921146953412403,0.0017889087656524083,0.0017841213202505202,0.0017746228926345253,0.0017621145374455693,0.0017497812773399346,0.0017331022530324702,0.002575107296136636,0.0017021276595752255,0.0025316455696202667,0.0016792611251048584,0.0025041736227038314,0.001661129568107711,0.0016515276630890696,0.0016460905349777732,0.0016406890894167248,0.0016366612111280432,0.0016339869281054575,0.0008143322475575587,0.0016246953696175126,0.000811688311689096,0.0008103727714754427,0.0008103727714754427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008305647840547437,0.0008333333333343518,0.001670843776107489,0.0016764459346187977,0.001680672268907557,0.0016835016835017313,0.002525252525252597,0.002529510961213788,0.00421585160202298,0.006751054852321303,0.00843170320404596,0.010961214165261524,0.014309764309764716,0.01764705882352935,0.02181208053691286,0.025083612040132763,0.02921535893155358,0.03252710592160035,0.03577371048252864,0.038174273858921026,0.04149377593360981,0.0439834024896264,0.04568106312292386,0.0473815461346625,0.04908485856905287,0.050041701417846696,0.05096073517126065,0.0519698239731774,0.05130361648444115,0.052409129332206206,0.05263157894736814,0.05290102389078477,0.052405498281787644,0.05190311418685134,0.050610820244326504,0.049295774647887924,0.04795737122557675,0.048300536672629235,0.04438405797101552,0.042961608775136995,0.03803339517625304,0.032925682031985204,0.02767175572519065,0.021317829457364823
8,0.11827007943512768,0.12673611111111072,0.13481228668941903,0.14201680672269035,0.146179401993356,0.14967105263157876,0.1488143908421904,0.14612244897959137,0.14204081632652965,0.13442622950819683,0.1253091508656219,0.11314475873544083,0.09848484848484773,0.08119658119658268,0.06336805555555536,0.042440318302388036,0.018935978358880945,0.0036496350364956243,0.003636363636363882,0.003626473254758622,0.0036199095022624306,0.003613369467027283,0.0036068530207380434,0.003597122302158695,0.003593890386342835,0.0035906642728900096,0.003593890386342835,0.003597122302158695,0.005385996409334126,0.0053859964093359025,0.006283662477557073,0.007168458781361409,0.008050089445438502,0.008028545941124676,0.00887311446317618,0.009691629955947079,0.009623797025371417,0.010398613518198374,0.011158798283261717,0.011063829787234525,0.011814345991561837,0.011754827875735785,0.011686143572619656,0.011627906976745095,0.011560693641618158,0.01152263374485507,0.011484823625922402,0.011456628477905184,0.011437908496732874,0.010586319218241158,0.011372867587327917,0.00974025974026027,0.009724473257699984,0.009724473257699984,0.008921330089213697,0.008110300081103361,0.008116883116883855,0.007305194805194759,0.006498781478471827,0.005691056910569259,0.0048859934853418,0.004893964110930682,0.003270645952575535,0.003278688524590123,0.0032840722495883767,0.0024671052631575208,0.0016488046166536208,0.0008271298593882648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008417508417508657,0.0008431703204045959,0.0016863406408091919,0.0033755274261615398,0.00421585160202298,0.006745362563238544,0.010101010101010388,0.012605042016806678,0.015939597315435705,0.01839464882943176,0.022537562604341588,0.02585487906588746,0.027454242928453,0.03070539419087126,0.03319502074688785,0.03485477178423224,0.03737541528239241,0.038237738985868575,0.03993344425956735,0.04086738949124147,0.041771094402673015,0.0427493713327749,0.04289318755256488,0.0439560439560438,0.04414261460101798,0.04522184300341259,0.04467353951890196,0.044117647058822484,0.042757417102965434,0.04225352112676184,0.040852575488454335,0.04203935599284492,0.03894927536232018,0.039305301645336854,0.03432282003710618,0.030103480714958053,0.026717557251908275,0.021317829457364823
9,0.12091791703442212,0.1293402777777768,0.137372013651877,0.14453781512605168,0.1486710963455149,0.15131578947368318,0.15126737530662382,0.147755102040815,0.14367346938775505,0.136065573770491,0.1269579554822755,0.11564059900166512,0.10101010101010033,0.08461538461538609,0.06684027777777679,0.04597701149425326,0.022542831379620765,0.008211678832116931,0.007272727272727764,0.00725294650951902,0.007239819004524861,0.007226738934056343,0.007213706041477863,0.008093525179855732,0.008086253369272711,0.008976660682225912,0.008984725965857976,0.009892086330935967,0.011669658886892975,0.013464991023338868,0.014362657091561815,0.017025089605734678,0.018783542039356504,0.01962533452274684,0.021295474711623186,0.02290748898678352,0.024496937882764414,0.025129982668977036,0.026609442060086863,0.02638297872340445,0.027848101265822933,0.02854743912678437,0.029215358931551805,0.029900332225913928,0.02972749793559082,0.02962962962962834,0.03035274815422362,0.030278232405891004,0.030228758169934977,0.029315960912052574,0.030056864337936418,0.028409090909091717,0.028363047001620956,0.02755267423014729,0.02595296025952898,0.025141930251418643,0.02435064935064979,0.022727272727273373,0.021121039805036546,0.020325203252031798,0.017915309446253858,0.016313213703099905,0.014717906786589907,0.012295081967213406,0.011494252873562871,0.00986842105263186,0.008244023083264551,0.005789909015716077,0.004145936981757359,0.0033222591362136455,0.002500000000001279,0.001670843776107489,0.000838222967310287,0.0,0.0,0.0,0.0,0.0,0.0008438818565412731,0.0016863406408091919,0.00337268128162016,0.00589225589225606,0.008403361344537785,0.010906040268455541,0.013377926421403785,0.01669449081803087,0.019182652210174567,0.020798668885191773,0.022406639004149298,0.025726141078838083,0.02655601659751028,0.028239202657807994,0.02992518703241842,0.03078202995008361,0.03169307756463624,0.0325814536340836,0.0335289186923724,0.03448275862069039,0.035502958579881394,0.036502546689302307,0.03668941979522167,0.0369415807560145,0.03719723183390933,0.036649214659684404,0.03609154929577585,0.03552397868561208,0.03756708407871301,0.03442028985507406,0.03473491773308979,0.03061224489795933,0.027281279397930902,0.02385496183206115,0.02034883720930125
