12176,12187,12198,12209,12219,12227,12233,12237,12240,12243,12245,12245,12244,12242,12239
12188,12199,12210,12220,12228,12235,12239,12243,12245,12247,12248,12248,12247,12246,12243
12198,12209,12219,12228,12236,12241,12244,12246,12247,12247,12248,12248,12247,12246,12244
12208,12218,12227,12235,12241,12244,12246,12247,12246,12246,12245,12245,12244,12244,12243
12218,12227,12234,12240,12243,12245,12246,12245,12243,12242,12241,12240,12240,12240,12239
12228,12235,12240,12243,12244,12244,12242,12239,12235,12233,12232,12231,12232,12233,12234
12238,12242,12244,12244,12241,12238,12233,12228,12223,12221,12219,12220,12222,12224,12227
12248,12249,12248,12245,12239,12232,12225,12217,12210,12206,12205,12207,12211,12217,12222
12257,12256,12252,12246,12237,12226,12214,12203,12194,12191,12192,12198,12205,12213,12220
12267,12263,12257,12247,12234,12220,12206,12195,12188,12189,12194,12202,12212,12223,12232
12276,12271,12263,12251,12237,12223,12210,12200,12196,12198,12205,12216,12229,12241,12253
12286,12281,12272,12260,12247,12233,12222,12214,12212,12217,12226,12239,12253,12267,12277
12297,12293,12285,12276,12265,12254,12247,12243,12244,12249,12259,12271,12283,12293,12303
12309,12306,12300,12293,12285,12280,12276,12276,12278,12283,12291,12300,12310,12320,12328
12327,12324,12320,12316,12311,12308,12306,12307,12309,12314,12321,12329,12338,12346,12353
